Column1,date,state,tot_cases,new_case,tot_death,new_death,Region,Population Density
592,31-01-2020,RI,0,0,0,0,NorthEast,392.7
593,31-01-2020,NC,0,0,0,0,South,78.2
594,31-01-2020,AL,0,0,0,0,South,36.9
596,31-01-2020,NH,0,0,0,0,NorthEast,57.1
597,31-01-2020,NJ,0,0,0,0,NorthEast,467.2
598,31-01-2020,MI,0,0,0,0,NorthCentral,67.6
599,31-01-2020,MD,0,0,0,0,South,235.8
600,31-01-2020,SC,0,0,0,0,South,61.3
601,01-02-2020,MT,0,0,0,0,West,2.7
602,01-02-2020,IN,0,0,0,0,NorthCentral,70.8
603,01-02-2020,CA,3,0,0,0,West,95
604,01-02-2020,ND,0,0,0,0,NorthCentral,4
605,01-02-2020,MD,0,0,0,0,South,235.8
606,01-02-2020,ID,0,0,0,0,West,7.5
607,01-02-2020,VT,0,0,0,0,NorthEast,26.3
608,01-02-2020,MO,0,0,0,0,NorthCentral,33.9
611,01-02-2020,IL,2,0,0,0,NorthCentral,89.6
612,01-02-2020,DE,0,0,0,0,South,183.4
613,01-02-2020,NJ,0,0,0,0,NorthEast,467.2
614,01-02-2020,NV,0,0,0,0,West,9.8
615,01-02-2020,NH,0,0,0,0,NorthEast,57.1
616,01-02-2020,SC,0,0,0,0,South,61.3
617,01-02-2020,MN,0,0,0,0,NorthCentral,26.3
618,01-02-2020,MS,0,0,0,0,South,24.6
619,01-02-2020,IA,0,0,0,0,NorthCentral,21.4
621,01-02-2020,FL,0,0,0,0,South,140.8
622,01-02-2020,AR,0,0,0,0,South,22
623,01-02-2020,UT,0,0,0,0,West,13.6
624,01-02-2020,CO,0,0,0,0,West,19.6
625,01-02-2020,GA,0,0,0,0,South,67.1
626,01-02-2020,AK,0,0,0,0,West,0.5
627,01-02-2020,KS,0,0,0,0,NorthCentral,13.7
628,01-02-2020,PA,0,0,0,0,NorthEast,110.2
629,01-02-2020,SD,0,0,0,0,NorthCentral,4.3
632,01-02-2020,MA,1,1,0,0,NorthEast,331.6
633,01-02-2020,WV,0,0,0,0,South,29.8
635,01-02-2020,HI,0,0,0,0,West,84.4
636,01-02-2020,OK,0,0,0,0,South,21.7
637,01-02-2020,NY,0,0,0,0,NorthEast,161
639,01-02-2020,TN,0,0,0,0,South,60.8
640,01-02-2020,TX,0,0,0,0,South,39.1
642,01-02-2020,NM,0,0,0,0,West,6.6
643,01-02-2020,OH,0,0,0,0,NorthCentral,109.3
644,01-02-2020,WI,0,0,0,0,NorthCentral,40.9
645,01-02-2020,CT,0,0,0,0,NorthEast,286.7
646,01-02-2020,OR,0,0,0,0,West,15.8
647,01-02-2020,AL,0,0,0,0,South,36.9
648,01-02-2020,DC,0,0,0,0,South,"4,088.40"
650,01-02-2020,WY,0,0,0,0,West,2.3
651,01-02-2020,WA,1,0,0,0,West,40.5
652,01-02-2020,MI,0,0,0,0,NorthCentral,67.6
653,01-02-2020,LA,0,0,0,0,South,41.3
654,01-02-2020,NC,0,0,0,0,South,78.2
655,01-02-2020,VA,0,0,0,0,South,80.8
656,01-02-2020,KY,0,0,0,0,South,43
657,01-02-2020,RI,0,0,0,0,NorthEast,392.7
658,01-02-2020,ME,0,0,0,0,NorthEast,16.6
659,01-02-2020,AZ,1,0,0,0,West,22.5
660,01-02-2020,NE,0,0,0,0,NorthCentral,9.4
661,02-02-2020,IN,0,0,0,0,NorthCentral,70.8
662,02-02-2020,CT,0,0,0,0,NorthEast,286.7
663,02-02-2020,MS,0,0,0,0,South,24.6
664,02-02-2020,SC,0,0,0,0,South,61.3
665,02-02-2020,OR,0,0,0,0,West,15.8
666,02-02-2020,AZ,1,0,0,0,West,22.5
667,02-02-2020,MT,0,0,0,0,West,2.7
668,02-02-2020,MN,0,0,0,0,NorthCentral,26.3
669,02-02-2020,DE,0,0,0,0,South,183.4
670,02-02-2020,AL,0,0,0,0,South,36.9
672,02-02-2020,VA,0,0,0,0,South,80.8
673,02-02-2020,LA,0,0,0,0,South,41.3
674,02-02-2020,WY,0,0,0,0,West,2.3
675,02-02-2020,KY,0,0,0,0,South,43
676,02-02-2020,NC,0,0,0,0,South,78.2
679,02-02-2020,MO,0,0,0,0,NorthCentral,33.9
680,02-02-2020,VT,0,0,0,0,NorthEast,26.3
681,02-02-2020,NJ,0,0,0,0,NorthEast,467.2
683,02-02-2020,GA,0,0,0,0,South,67.1
684,02-02-2020,NY,0,0,0,0,NorthEast,161
685,02-02-2020,IA,0,0,0,0,NorthCentral,21.4
688,02-02-2020,SD,0,0,0,0,NorthCentral,4.3
690,02-02-2020,HI,0,0,0,0,West,84.4
691,02-02-2020,AK,0,0,0,0,West,0.5
693,02-02-2020,FL,0,0,0,0,South,140.8
694,02-02-2020,OH,0,0,0,0,NorthCentral,109.3
696,02-02-2020,NM,0,0,0,0,West,6.6
697,02-02-2020,PA,0,0,0,0,NorthEast,110.2
698,02-02-2020,KS,0,0,0,0,NorthCentral,13.7
699,02-02-2020,TX,0,0,0,0,South,39.1
700,02-02-2020,WV,0,0,0,0,South,29.8
701,02-02-2020,MA,1,0,0,0,NorthEast,331.6
702,02-02-2020,CO,0,0,0,0,West,19.6
703,02-02-2020,UT,0,0,0,0,West,13.6
704,02-02-2020,OK,0,0,0,0,South,21.7
705,02-02-2020,TN,0,0,0,0,South,60.8
706,02-02-2020,AR,0,0,0,0,South,22
707,02-02-2020,MI,0,0,0,0,NorthCentral,67.6
708,02-02-2020,ND,0,0,0,0,NorthCentral,4
709,02-02-2020,RI,0,0,0,0,NorthEast,392.7
710,02-02-2020,IL,2,0,0,0,NorthCentral,89.6
711,02-02-2020,NE,0,0,0,0,NorthCentral,9.4
712,02-02-2020,CA,3,0,0,0,West,95
713,02-02-2020,ID,0,0,0,0,West,7.5
714,02-02-2020,WA,1,0,0,0,West,40.5
715,02-02-2020,DC,0,0,0,0,South,"4,088.40"
716,02-02-2020,MD,0,0,0,0,South,235.8
717,02-02-2020,WI,0,0,0,0,NorthCentral,40.9
718,02-02-2020,NH,0,0,0,0,NorthEast,57.1
719,02-02-2020,NV,0,0,0,0,West,9.8
720,02-02-2020,ME,0,0,0,0,NorthEast,16.6
721,03-02-2020,AZ,1,0,0,0,West,22.5
722,03-02-2020,AL,0,0,0,0,South,36.9
723,03-02-2020,NV,0,0,0,0,West,9.8
724,03-02-2020,IL,2,0,0,0,NorthCentral,89.6
725,03-02-2020,NE,0,0,0,0,NorthCentral,9.4
726,03-02-2020,NJ,0,0,0,0,NorthEast,467.2
727,03-02-2020,ME,0,0,0,0,NorthEast,16.6
728,03-02-2020,IN,0,0,0,0,NorthCentral,70.8
729,03-02-2020,MT,0,0,0,0,West,2.7
730,03-02-2020,RI,0,0,0,0,NorthEast,392.7
731,03-02-2020,KY,0,0,0,0,South,43
732,03-02-2020,CT,0,0,0,0,NorthEast,286.7
733,03-02-2020,MI,0,0,0,0,NorthCentral,67.6
734,03-02-2020,NH,0,0,0,0,NorthEast,57.1
736,03-02-2020,MN,0,0,0,0,NorthCentral,26.3
737,03-02-2020,ID,0,0,0,0,West,7.5
738,03-02-2020,DC,0,0,0,0,South,"4,088.40"
739,03-02-2020,CA,6,3,0,0,West,95
740,03-02-2020,WV,0,0,0,0,South,29.8
741,03-02-2020,OK,0,0,0,0,South,21.7
742,03-02-2020,NM,0,0,0,0,West,6.6
744,03-02-2020,FL,0,0,0,0,South,140.8
745,03-02-2020,TN,0,0,0,0,South,60.8
747,03-02-2020,HI,0,0,0,0,West,84.4
748,03-02-2020,UT,0,0,0,0,West,13.6
750,03-02-2020,MA,1,0,0,0,NorthEast,331.6
751,03-02-2020,NY,0,0,0,0,NorthEast,161
752,03-02-2020,CO,0,0,0,0,West,19.6
753,03-02-2020,TX,0,0,0,0,South,39.1
754,03-02-2020,OH,0,0,0,0,NorthCentral,109.3
755,03-02-2020,AK,0,0,0,0,West,0.5
757,03-02-2020,PA,0,0,0,0,NorthEast,110.2
758,03-02-2020,KS,0,0,0,0,NorthCentral,13.7
759,03-02-2020,SD,0,0,0,0,NorthCentral,4.3
761,03-02-2020,IA,0,0,0,0,NorthCentral,21.4
763,03-02-2020,AR,0,0,0,0,South,22
764,03-02-2020,GA,0,0,0,0,South,67.1
765,03-02-2020,ND,0,0,0,0,NorthCentral,4
767,03-02-2020,VA,0,0,0,0,South,80.8
768,03-02-2020,WY,0,0,0,0,West,2.3
769,03-02-2020,WA,1,0,0,0,West,40.5
770,03-02-2020,VT,0,0,0,0,NorthEast,26.3
771,03-02-2020,OR,0,0,0,0,West,15.8
772,03-02-2020,MD,0,0,0,0,South,235.8
773,03-02-2020,MO,0,0,0,0,NorthCentral,33.9
774,03-02-2020,NC,0,0,0,0,South,78.2
775,03-02-2020,WI,0,0,0,0,NorthCentral,40.9
777,03-02-2020,DE,0,0,0,0,South,183.4
778,03-02-2020,LA,0,0,0,0,South,41.3
779,03-02-2020,SC,0,0,0,0,South,61.3
780,03-02-2020,MS,0,0,0,0,South,24.6
781,04-02-2020,ME,0,0,0,0,NorthEast,16.6
782,04-02-2020,WA,1,0,0,0,West,40.5
783,04-02-2020,WY,0,0,0,0,West,2.3
785,04-02-2020,MN,0,0,0,0,NorthCentral,26.3
786,04-02-2020,VT,0,0,0,0,NorthEast,26.3
787,04-02-2020,WI,0,0,0,0,NorthCentral,40.9
788,04-02-2020,AZ,1,0,0,0,West,22.5
789,04-02-2020,AL,0,0,0,0,South,36.9
790,04-02-2020,NC,0,0,0,0,South,78.2
791,04-02-2020,NV,0,0,0,0,West,9.8
792,04-02-2020,OR,0,0,0,0,West,15.8
793,04-02-2020,NE,0,0,0,0,NorthCentral,9.4
794,04-02-2020,NJ,0,0,0,0,NorthEast,467.2
795,04-02-2020,IL,2,0,0,0,NorthCentral,89.6
796,04-02-2020,DC,0,0,0,0,South,"4,088.40"
797,04-02-2020,ID,0,0,0,0,West,7.5
798,04-02-2020,RI,0,0,0,0,NorthEast,392.7
799,04-02-2020,SC,0,0,0,0,South,61.3
800,04-02-2020,CA,6,0,0,0,West,95
801,04-02-2020,MS,0,0,0,0,South,24.6
802,04-02-2020,ND,0,0,0,0,NorthCentral,4
803,04-02-2020,IN,0,0,0,0,NorthCentral,70.8
804,04-02-2020,VA,0,0,0,0,South,80.8
805,04-02-2020,AK,0,0,0,0,West,0.5
807,04-02-2020,HI,0,0,0,0,West,84.4
808,04-02-2020,FL,0,0,0,0,South,140.8
809,04-02-2020,IA,0,0,0,0,NorthCentral,21.4
810,04-02-2020,TN,0,0,0,0,South,60.8
811,04-02-2020,WV,0,0,0,0,South,29.8
813,04-02-2020,OH,0,0,0,0,NorthCentral,109.3
814,04-02-2020,GA,0,0,0,0,South,67.1
816,04-02-2020,NY,0,0,0,0,NorthEast,161
817,04-02-2020,AR,0,0,0,0,South,22
818,04-02-2020,PA,0,0,0,0,NorthEast,110.2
819,04-02-2020,CO,0,0,0,0,West,19.6
821,04-02-2020,UT,0,0,0,0,West,13.6
822,04-02-2020,MA,1,0,0,0,NorthEast,331.6
823,04-02-2020,TX,0,0,0,0,South,39.1
824,04-02-2020,SD,0,0,0,0,NorthCentral,4.3
825,04-02-2020,KS,0,0,0,0,NorthCentral,13.7
827,04-02-2020,OK,0,0,0,0,South,21.7
828,04-02-2020,NM,0,0,0,0,West,6.6
830,04-02-2020,DE,0,0,0,0,South,183.4
831,04-02-2020,MI,0,0,0,0,NorthCentral,67.6
833,04-02-2020,NH,0,0,0,0,NorthEast,57.1
834,04-02-2020,MD,0,0,0,0,South,235.8
835,04-02-2020,KY,0,0,0,0,South,43
836,04-02-2020,MO,0,0,0,0,NorthCentral,33.9
837,04-02-2020,LA,0,0,0,0,South,41.3
838,04-02-2020,CT,0,0,0,0,NorthEast,286.7
839,04-02-2020,MT,0,0,0,0,West,2.7
841,05-02-2020,NV,0,0,0,0,West,9.8
842,05-02-2020,MO,0,0,0,0,NorthCentral,33.9
843,05-02-2020,KY,0,0,0,0,South,43
845,05-02-2020,MT,0,0,0,0,West,2.7
846,05-02-2020,NJ,0,0,0,0,NorthEast,467.2
847,05-02-2020,SC,0,0,0,0,South,61.3
848,05-02-2020,CA,6,0,0,0,West,95
849,05-02-2020,IN,0,0,0,0,NorthCentral,70.8
850,05-02-2020,WY,0,0,0,0,West,2.3
851,05-02-2020,DC,0,0,0,0,South,"4,088.40"
852,05-02-2020,CT,0,0,0,0,NorthEast,286.7
853,05-02-2020,OR,0,0,0,0,West,15.8
854,05-02-2020,WA,1,0,0,0,West,40.5
855,05-02-2020,MD,0,0,0,0,South,235.8
856,05-02-2020,ME,0,0,0,0,NorthEast,16.6
857,05-02-2020,TX,0,0,0,0,South,39.1
858,05-02-2020,MA,1,0,0,0,NorthEast,331.6
859,05-02-2020,TN,0,0,0,0,South,60.8
860,05-02-2020,UT,0,0,0,0,West,13.6
861,05-02-2020,KS,0,0,0,0,NorthCentral,13.7
862,05-02-2020,AK,0,0,0,0,West,0.5
864,05-02-2020,SD,0,0,0,0,NorthCentral,4.3
865,05-02-2020,OH,0,0,0,0,NorthCentral,109.3
867,05-02-2020,PA,0,0,0,0,NorthEast,110.2
868,05-02-2020,CO,0,0,0,0,West,19.6
870,05-02-2020,AR,0,0,0,0,South,22
871,05-02-2020,HI,0,0,0,0,West,84.4
872,05-02-2020,GA,0,0,0,0,South,67.1
874,05-02-2020,WV,0,0,0,0,South,29.8
876,05-02-2020,FL,0,0,0,0,South,140.8
878,05-02-2020,NM,0,0,0,0,West,6.6
879,05-02-2020,NY,0,0,0,0,NorthEast,161
880,05-02-2020,OK,0,0,0,0,South,21.7
881,05-02-2020,IA,0,0,0,0,NorthCentral,21.4
883,05-02-2020,VT,0,0,0,0,NorthEast,26.3
884,05-02-2020,AZ,1,0,0,0,West,22.5
885,05-02-2020,ID,0,0,0,0,West,7.5
886,05-02-2020,WI,0,0,0,0,NorthCentral,40.9
887,05-02-2020,VA,0,0,0,0,South,80.8
888,05-02-2020,ND,0,0,0,0,NorthCentral,4
889,05-02-2020,LA,0,0,0,0,South,41.3
890,05-02-2020,NC,0,0,0,0,South,78.2
891,05-02-2020,MN,0,0,0,0,NorthCentral,26.3
892,05-02-2020,MI,0,0,0,0,NorthCentral,67.6
893,05-02-2020,IL,2,0,0,0,NorthCentral,89.6
894,05-02-2020,DE,0,0,0,0,South,183.4
895,05-02-2020,AL,0,0,0,0,South,36.9
896,05-02-2020,MS,0,0,0,0,South,24.6
897,05-02-2020,NH,0,0,0,0,NorthEast,57.1
898,05-02-2020,NE,0,0,0,0,NorthCentral,9.4
900,05-02-2020,RI,0,0,0,0,NorthEast,392.7
901,06-02-2020,MN,0,0,0,0,NorthCentral,26.3
902,06-02-2020,IL,2,0,0,0,NorthCentral,89.6
904,06-02-2020,MS,0,0,0,0,South,24.6
905,06-02-2020,MI,0,0,0,0,NorthCentral,67.6
906,06-02-2020,MD,0,0,0,0,South,235.8
907,06-02-2020,NE,0,0,0,0,NorthCentral,9.4
908,06-02-2020,VA,0,0,0,0,South,80.8
909,06-02-2020,DC,0,0,0,0,South,"4,088.40"
910,06-02-2020,VT,0,0,0,0,NorthEast,26.3
912,06-02-2020,MO,0,0,0,0,NorthCentral,33.9
913,06-02-2020,KY,0,0,0,0,South,43
914,06-02-2020,OR,0,0,0,0,West,15.8
915,06-02-2020,UT,0,0,0,0,West,13.6
916,06-02-2020,HI,0,0,0,0,West,84.4
917,06-02-2020,AR,0,0,0,0,South,22
919,06-02-2020,TX,0,0,0,0,South,39.1
922,06-02-2020,FL,0,0,0,0,South,140.8
923,06-02-2020,OH,0,0,0,0,NorthCentral,109.3
924,06-02-2020,WV,0,0,0,0,South,29.8
925,06-02-2020,OK,0,0,0,0,South,21.7
926,06-02-2020,IA,0,0,0,0,NorthCentral,21.4
927,06-02-2020,NM,0,0,0,0,West,6.6
930,06-02-2020,GA,0,0,0,0,South,67.1
931,06-02-2020,MA,1,0,0,0,NorthEast,331.6
932,06-02-2020,TN,0,0,0,0,South,60.8
933,06-02-2020,SD,0,0,0,0,NorthCentral,4.3
934,06-02-2020,PA,0,0,0,0,NorthEast,110.2
935,06-02-2020,CO,0,0,0,0,West,19.6
936,06-02-2020,NY,0,0,0,0,NorthEast,161
937,06-02-2020,KS,0,0,0,0,NorthCentral,13.7
938,06-02-2020,AK,0,0,0,0,West,0.5
940,06-02-2020,ID,0,0,0,0,West,7.5
941,06-02-2020,NV,0,0,0,0,West,9.8
942,06-02-2020,NH,0,0,0,0,NorthEast,57.1
943,06-02-2020,NJ,0,0,0,0,NorthEast,467.2
944,06-02-2020,LA,0,0,0,0,South,41.3
945,06-02-2020,ME,0,0,0,0,NorthEast,16.6
946,06-02-2020,AL,0,0,0,0,South,36.9
947,06-02-2020,ND,0,0,0,0,NorthCentral,4
948,06-02-2020,SC,0,0,0,0,South,61.3
949,06-02-2020,IN,0,0,0,0,NorthCentral,70.8
950,06-02-2020,WI,0,0,0,0,NorthCentral,40.9
951,06-02-2020,CA,6,0,0,0,West,95
952,06-02-2020,NC,0,0,0,0,South,78.2
953,06-02-2020,RI,0,0,0,0,NorthEast,392.7
955,06-02-2020,WA,1,0,0,0,West,40.5
956,06-02-2020,AZ,1,0,0,0,West,22.5
957,06-02-2020,WY,0,0,0,0,West,2.3
958,06-02-2020,CT,0,0,0,0,NorthEast,286.7
959,06-02-2020,DE,0,0,0,0,South,183.4
960,06-02-2020,MT,0,0,0,0,West,2.7
961,07-02-2020,KY,0,0,0,0,South,43
962,07-02-2020,MO,0,0,0,0,NorthCentral,33.9
963,07-02-2020,ID,0,0,0,0,West,7.5
964,07-02-2020,NC,0,0,0,0,South,78.2
965,07-02-2020,IN,0,0,0,0,NorthCentral,70.8
966,07-02-2020,MT,0,0,0,0,West,2.7
967,07-02-2020,NE,0,0,0,0,NorthCentral,9.4
968,07-02-2020,OR,0,0,0,0,West,15.8
969,07-02-2020,IL,2,0,0,0,NorthCentral,89.6
970,07-02-2020,MD,0,0,0,0,South,235.8
971,07-02-2020,CA,6,0,0,0,West,95
972,07-02-2020,SC,0,0,0,0,South,61.3
973,07-02-2020,VA,0,0,0,0,South,80.8
974,07-02-2020,CT,0,0,0,0,NorthEast,286.7
976,07-02-2020,MI,0,0,0,0,NorthCentral,67.6
977,07-02-2020,MN,0,0,0,0,NorthCentral,26.3
979,07-02-2020,FL,0,0,0,0,South,140.8
980,07-02-2020,KS,0,0,0,0,NorthCentral,13.7
981,07-02-2020,IA,0,0,0,0,NorthCentral,21.4
982,07-02-2020,PA,0,0,0,0,NorthEast,110.2
983,07-02-2020,OH,0,0,0,0,NorthCentral,109.3
984,07-02-2020,NM,0,0,0,0,West,6.6
985,07-02-2020,AK,0,0,0,0,West,0.5
986,07-02-2020,AR,0,0,0,0,South,22
987,07-02-2020,CO,0,0,0,0,West,19.6
989,07-02-2020,SD,0,0,0,0,NorthCentral,4.3
990,07-02-2020,TX,0,0,0,0,South,39.1
992,07-02-2020,NY,0,0,0,0,NorthEast,161
993,07-02-2020,WV,0,0,0,0,South,29.8
994,07-02-2020,TN,0,0,0,0,South,60.8
995,07-02-2020,GA,0,0,0,0,South,67.1
996,07-02-2020,MA,1,0,0,0,NorthEast,331.6
997,07-02-2020,UT,0,0,0,0,West,13.6
998,07-02-2020,OK,1,1,0,0,South,21.7
1001,07-02-2020,HI,0,0,0,0,West,84.4
1004,07-02-2020,NH,0,0,0,0,NorthEast,57.1
1006,07-02-2020,WA,1,0,0,0,West,40.5
1007,07-02-2020,MS,0,0,0,0,South,24.6
1008,07-02-2020,DE,0,0,0,0,South,183.4
1009,07-02-2020,WY,0,0,0,0,West,2.3
1010,07-02-2020,DC,0,0,0,0,South,"4,088.40"
1011,07-02-2020,ND,0,0,0,0,NorthCentral,4
1012,07-02-2020,RI,0,0,0,0,NorthEast,392.7
1013,07-02-2020,LA,0,0,0,0,South,41.3
1014,07-02-2020,NJ,0,0,0,0,NorthEast,467.2
1015,07-02-2020,ME,0,0,0,0,NorthEast,16.6
1016,07-02-2020,WI,0,0,0,0,NorthCentral,40.9
1017,07-02-2020,NV,0,0,0,0,West,9.8
1018,07-02-2020,VT,0,0,0,0,NorthEast,26.3
1019,07-02-2020,AL,0,0,0,0,South,36.9
1020,07-02-2020,AZ,1,0,0,0,West,22.5
1021,08-02-2020,OR,0,0,0,0,West,15.8
1022,08-02-2020,DC,0,0,0,0,South,"4,088.40"
1023,08-02-2020,MN,0,0,0,0,NorthCentral,26.3
1024,08-02-2020,WY,0,0,0,0,West,2.3
1025,08-02-2020,KY,0,0,0,0,South,43
1026,08-02-2020,DE,0,0,0,0,South,183.4
1027,08-02-2020,WI,0,0,0,0,NorthCentral,40.9
1028,08-02-2020,AL,0,0,0,0,South,36.9
1029,08-02-2020,CT,0,0,0,0,NorthEast,286.7
1030,08-02-2020,CA,6,0,0,0,West,95
1031,08-02-2020,IN,0,0,0,0,NorthCentral,70.8
1032,08-02-2020,NV,0,0,0,0,West,9.8
1033,08-02-2020,AZ,1,0,0,0,West,22.5
1035,08-02-2020,NH,0,0,0,0,NorthEast,57.1
1037,08-02-2020,NE,0,0,0,0,NorthCentral,9.4
1038,08-02-2020,MT,0,0,0,0,West,2.7
1039,08-02-2020,MA,1,0,0,0,NorthEast,331.6
1040,08-02-2020,UT,0,0,0,0,West,13.6
1041,08-02-2020,SD,0,0,0,0,NorthCentral,4.3
1042,08-02-2020,OK,1,0,0,0,South,21.7
1043,08-02-2020,AR,0,0,0,0,South,22
1044,08-02-2020,NY,0,0,0,0,NorthEast,161
1047,08-02-2020,AK,0,0,0,0,West,0.5
1048,08-02-2020,TX,0,0,0,0,South,39.1
1049,08-02-2020,TN,0,0,0,0,South,60.8
1050,08-02-2020,FL,0,0,0,0,South,140.8
1052,08-02-2020,WV,0,0,0,0,South,29.8
1053,08-02-2020,KS,0,0,0,0,NorthCentral,13.7
1054,08-02-2020,GA,0,0,0,0,South,67.1
1056,08-02-2020,OH,0,0,0,0,NorthCentral,109.3
1057,08-02-2020,HI,0,0,0,0,West,84.4
1058,08-02-2020,PA,0,0,0,0,NorthEast,110.2
1060,08-02-2020,IA,0,0,0,0,NorthCentral,21.4
1062,08-02-2020,NM,0,0,0,0,West,6.6
1063,08-02-2020,CO,0,0,0,0,West,19.6
1064,08-02-2020,WA,1,0,0,0,West,40.5
1065,08-02-2020,MO,0,0,0,0,NorthCentral,33.9
1066,08-02-2020,IL,2,0,0,0,NorthCentral,89.6
1067,08-02-2020,ND,0,0,0,0,NorthCentral,4
1068,08-02-2020,ME,0,0,0,0,NorthEast,16.6
1069,08-02-2020,ID,0,0,0,0,West,7.5
1071,08-02-2020,RI,0,0,0,0,NorthEast,392.7
1072,08-02-2020,VA,0,0,0,0,South,80.8
1073,08-02-2020,LA,0,0,0,0,South,41.3
1074,08-02-2020,SC,0,0,0,0,South,61.3
1075,08-02-2020,NC,0,0,0,0,South,78.2
1076,08-02-2020,MI,0,0,0,0,NorthCentral,67.6
1077,08-02-2020,MS,0,0,0,0,South,24.6
1078,08-02-2020,NJ,0,0,0,0,NorthEast,467.2
1079,08-02-2020,VT,0,0,0,0,NorthEast,26.3
1080,08-02-2020,MD,0,0,0,0,South,235.8
1081,09-02-2020,NJ,0,0,0,0,NorthEast,467.2
1082,09-02-2020,ND,0,0,0,0,NorthCentral,4
1083,09-02-2020,DE,0,0,0,0,South,183.4
1084,09-02-2020,VA,0,0,0,0,South,80.8
1085,09-02-2020,KY,0,0,0,0,South,43
1086,09-02-2020,ME,0,0,0,0,NorthEast,16.6
1087,09-02-2020,AL,0,0,0,0,South,36.9
1088,09-02-2020,IN,0,0,0,0,NorthCentral,70.8
1089,09-02-2020,LA,0,0,0,0,South,41.3
1092,09-02-2020,VT,0,0,0,0,NorthEast,26.3
1093,09-02-2020,NV,0,0,0,0,West,9.8
1094,09-02-2020,MD,0,0,0,0,South,235.8
1095,09-02-2020,WY,0,0,0,0,West,2.3
1096,09-02-2020,NE,0,0,0,0,NorthCentral,9.4
1097,09-02-2020,AZ,1,0,0,0,West,22.5
1098,09-02-2020,DC,0,0,0,0,South,"4,088.40"
1099,09-02-2020,NY,0,0,0,0,NorthEast,161
1100,09-02-2020,CO,0,0,0,0,West,19.6
1101,09-02-2020,MA,1,0,0,0,NorthEast,331.6
1102,09-02-2020,UT,0,0,0,0,West,13.6
1103,09-02-2020,OH,0,0,0,0,NorthCentral,109.3
1106,09-02-2020,KS,0,0,0,0,NorthCentral,13.7
1108,09-02-2020,IA,0,0,0,0,NorthCentral,21.4
1109,09-02-2020,TX,0,0,0,0,South,39.1
1110,09-02-2020,WV,0,0,0,0,South,29.8
1111,09-02-2020,OK,1,0,0,0,South,21.7
1112,09-02-2020,AR,0,0,0,0,South,22
1114,09-02-2020,SD,0,0,0,0,NorthCentral,4.3
1115,09-02-2020,NM,0,0,0,0,West,6.6
1117,09-02-2020,GA,0,0,0,0,South,67.1
1119,09-02-2020,AK,0,0,0,0,West,0.5
1120,09-02-2020,HI,0,0,0,0,West,84.4
1121,09-02-2020,FL,0,0,0,0,South,140.8
1122,09-02-2020,TN,0,0,0,0,South,60.8
1123,09-02-2020,PA,0,0,0,0,NorthEast,110.2
1124,09-02-2020,MO,0,0,0,0,NorthCentral,33.9
1125,09-02-2020,MS,0,0,0,0,South,24.6
1126,09-02-2020,WA,1,0,0,0,West,40.5
1127,09-02-2020,ID,0,0,0,0,West,7.5
1128,09-02-2020,WI,0,0,0,0,NorthCentral,40.9
1129,09-02-2020,MI,0,0,0,0,NorthCentral,67.6
1130,09-02-2020,MN,0,0,0,0,NorthCentral,26.3
1131,09-02-2020,MT,0,0,0,0,West,2.7
1132,09-02-2020,SC,0,0,0,0,South,61.3
1133,09-02-2020,NC,0,0,0,0,South,78.2
1134,09-02-2020,NH,0,0,0,0,NorthEast,57.1
1135,09-02-2020,OR,0,0,0,0,West,15.8
1136,09-02-2020,RI,0,0,0,0,NorthEast,392.7
1137,09-02-2020,CA,6,0,0,0,West,95
1139,09-02-2020,IL,2,0,0,0,NorthCentral,89.6
1140,09-02-2020,CT,0,0,0,0,NorthEast,286.7
1141,10-02-2020,OR,0,0,0,0,West,15.8
1143,10-02-2020,VA,0,0,0,0,South,80.8
1144,10-02-2020,NE,0,0,0,0,NorthCentral,9.4
1145,10-02-2020,DE,0,0,0,0,South,183.4
1146,10-02-2020,CT,0,0,0,0,NorthEast,286.7
1147,10-02-2020,VT,0,0,0,0,NorthEast,26.3
1148,10-02-2020,IN,0,0,0,0,NorthCentral,70.8
1149,10-02-2020,ME,0,0,0,0,NorthEast,16.6
1150,10-02-2020,LA,0,0,0,0,South,41.3
1151,10-02-2020,AZ,1,0,0,0,West,22.5
1152,10-02-2020,WA,1,0,0,0,West,40.5
1153,10-02-2020,NV,0,0,0,0,West,9.8
1154,10-02-2020,WI,0,0,0,0,NorthCentral,40.9
1155,10-02-2020,ID,0,0,0,0,West,7.5
1156,10-02-2020,ND,0,0,0,0,NorthCentral,4
1157,10-02-2020,SC,0,0,0,0,South,61.3
1158,10-02-2020,AL,0,0,0,0,South,36.9
1160,10-02-2020,OH,0,0,0,0,NorthCentral,109.3
1161,10-02-2020,NY,0,0,0,0,NorthEast,161
1162,10-02-2020,TN,0,0,0,0,South,60.8
1163,10-02-2020,TX,0,0,0,0,South,39.1
1166,10-02-2020,CO,0,0,0,0,West,19.6
1167,10-02-2020,HI,0,0,0,0,West,84.4
1168,10-02-2020,AR,0,0,0,0,South,22
1169,10-02-2020,SD,0,0,0,0,NorthCentral,4.3
1171,10-02-2020,OK,1,0,0,0,South,21.7
1172,10-02-2020,MA,1,0,0,0,NorthEast,331.6
1173,10-02-2020,FL,0,0,0,0,South,140.8
1176,10-02-2020,KS,0,0,0,0,NorthCentral,13.7
